"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;10x10;exp_agent3-4;0;100;i_ini;i_vz;3
0;10x10;exp_agent3-4;0;99;i_vz;i_vz;2
0;10x10;exp_agent3-4;0;98;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;97;i_vz;i_ini;1
0;10x10;exp_agent3-4;0;96;i_ini;i_vz;3
0;10x10;exp_agent3-4;0;95;i_vz;i_s;3
0;10x10;exp_agent3-4;0;94;i_s;i_vz;2
0;10x10;exp_agent3-4;0;93;i_vz;i_s;0
0;10x10;exp_agent3-4;0;92;i_s;i_vz;1
0;10x10;exp_agent3-4;0;91;i_vz;i_s;0
0;10x10;exp_agent3-4;0;90;i_s;i_vz;0
0;10x10;exp_agent3-4;0;89;i_vz;i_s;3
0;10x10;exp_agent3-4;0;88;i_s;i_vz;1
0;10x10;exp_agent3-4;0;87;i_vz;i_s;3
0;10x10;exp_agent3-4;0;86;i_s;i_vz;1
0;10x10;exp_agent3-4;0;85;i_vz;i_s;3
0;10x10;exp_agent3-4;0;84;i_s;i_vz;1
0;10x10;exp_agent3-4;0;83;i_vz;i_s;2
0;10x10;exp_agent3-4;0;82;i_s;i_vz;1
0;10x10;exp_agent3-4;0;81;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;80;i_vz;i_vz;2
0;10x10;exp_agent3-4;0;79;i_vz;i_s;3
0;10x10;exp_agent3-4;0;78;i_s;i_vz;1
0;10x10;exp_agent3-4;0;77;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;76;i_vz;i_b;1
0;10x10;exp_agent3-4;0;75;i_b;i_vz;2
0;10x10;exp_agent3-4;0;74;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;73;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;72;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;71;i_vz;i_s;2
0;10x10;exp_agent3-4;0;70;i_s;i_vz;0
0;10x10;exp_agent3-4;0;69;i_vz;i_s;2
0;10x10;exp_agent3-4;0;68;i_s;i_vz;1
0;10x10;exp_agent3-4;0;67;i_vz;i_s;3
0;10x10;exp_agent3-4;0;66;i_s;i_vz;1
0;10x10;exp_agent3-4;0;65;i_vz;i_vz;1
0;10x10;exp_agent3-4;0;64;i_vz;i_b;1
0;10x10;exp_agent3-4;0;63;i_b;i_vz;2
0;10x10;exp_agent3-4;0;62;i_vz;i_vz;2
0;10x10;exp_agent3-4;0;61;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;60;i_vz;i_vz;2
0;10x10;exp_agent3-4;0;59;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;58;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;57;i_vz;i_vz;3
0;10x10;exp_agent3-4;0;56;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;55;i_vz;i_vz;2
0;10x10;exp_agent3-4;0;54;i_vz;i_vz;0
0;10x10;exp_agent3-4;0;53;i_vz;i_vz;1
0;10x10;exp_agent3-4;0;52;i_vz;i_vz;0
