"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;10x10;exp_agent3-3;0;100;i_ini;i_vz;2
0;10x10;exp_agent3-3;0;99;i_vz;i_vz;3
0;10x10;exp_agent3-3;0;98;i_vz;i_vz;0
0;10x10;exp_agent3-3;0;97;i_vz;i_s;0
0;10x10;exp_agent3-3;0;96;i_s;i_vz;1
0;10x10;exp_agent3-3;0;95;i_vz;i_vz;0
0;10x10;exp_agent3-3;0;94;i_vz;i_vz;3
0;10x10;exp_agent3-3;0;93;i_vz;i_s;3
0;10x10;exp_agent3-3;0;92;i_s;i_vz;1
0;10x10;exp_agent3-3;0;91;i_vz;i_s;2
0;10x10;exp_agent3-3;0;90;i_s;i_vz;2
0;10x10;exp_agent3-3;0;89;i_vz;i_vz;2
0;10x10;exp_agent3-3;0;88;i_vz;i_vz;1
0;10x10;exp_agent3-3;0;87;i_vz;i_vz;1
0;10x10;exp_agent3-3;0;86;i_vz;i_vz;0
0;10x10;exp_agent3-3;0;85;i_vz;i_vz;1
0;10x10;exp_agent3-3;0;84;i_vz;i_vz;2
0;10x10;exp_agent3-3;0;83;i_vz;i_vz;2
0;10x10;exp_agent3-3;0;82;i_vz;i_vz;1
0;10x10;exp_agent3-3;0;81;i_vz;i_vz;2
0;10x10;exp_agent3-3;0;80;i_vz;i_vz;1
0;10x10;exp_agent3-3;0;79;i_vz;i_vz;2
0;10x10;exp_agent3-3;0;78;i_vz;i_f;1
0;10x10;exp_agent3-3;0;77;i_f;i_gl;2
0;10x10;exp_agent3-3;1;100;i_ini;i_vz;1
0;10x10;exp_agent3-3;1;99;i_vz;i_vz;2
0;10x10;exp_agent3-3;1;98;i_vz;i_vz;2
0;10x10;exp_agent3-3;1;97;i_vz;i_vz;2
0;10x10;exp_agent3-3;1;96;i_vz;i_vz;1
0;10x10;exp_agent3-3;1;95;i_vz;i_vz;2
0;10x10;exp_agent3-3;1;94;i_vz;i_b;1
0;10x10;exp_agent3-3;1;93;i_b;i_vz;1
0;10x10;exp_agent3-3;1;92;i_vz;i_bf;2
