"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;16x16;exp_agent3-1;0;200;i_ini;i_vz;0
0;16x16;exp_agent3-1;0;199;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;198;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;197;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;196;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;195;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;194;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;193;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;192;i_vz;i_b;1
0;16x16;exp_agent3-1;0;191;i_b;i_vz;2
0;16x16;exp_agent3-1;0;190;i_vz;i_b;1
0;16x16;exp_agent3-1;0;189;i_b;i_vz;1
0;16x16;exp_agent3-1;0;188;i_vz;i_b;0
0;16x16;exp_agent3-1;0;187;i_b;i_vz;1
0;16x16;exp_agent3-1;0;186;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;185;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;184;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;183;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;182;i_vz;i_s;2
0;16x16;exp_agent3-1;0;181;i_s;i_vz;2
0;16x16;exp_agent3-1;0;180;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;179;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;178;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;177;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;176;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;175;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;174;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;173;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;172;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;171;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;170;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;169;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;168;i_vz;i_s;1
0;16x16;exp_agent3-1;0;167;i_s;i_vz;2
0;16x16;exp_agent3-1;0;166;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;165;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;164;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;163;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;162;i_vz;i_b;3
0;16x16;exp_agent3-1;0;161;i_b;i_vz;2
0;16x16;exp_agent3-1;0;160;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;159;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;158;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;157;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;156;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;155;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;154;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;153;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;152;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;151;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;150;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;149;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;148;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;147;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;146;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;145;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;144;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;143;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;142;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;141;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;140;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;139;i_vz;i_bs;1
0;16x16;exp_agent3-1;0;138;i_bs;i_vz;1
0;16x16;exp_agent3-1;0;137;i_vz;i_b;0
0;16x16;exp_agent3-1;0;136;i_b;i_vz;1
0;16x16;exp_agent3-1;0;135;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;134;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;133;i_vz;i_b;3
0;16x16;exp_agent3-1;0;132;i_b;i_vz;3
0;16x16;exp_agent3-1;0;131;i_vz;i_b;2
0;16x16;exp_agent3-1;0;130;i_b;i_vz;2
0;16x16;exp_agent3-1;0;129;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;128;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;127;i_vz;i_s;1
0;16x16;exp_agent3-1;0;126;i_s;i_vz;0
0;16x16;exp_agent3-1;0;125;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;124;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;123;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;122;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;121;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;120;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;119;i_vz;i_s;1
0;16x16;exp_agent3-1;0;118;i_s;i_vz;1
0;16x16;exp_agent3-1;0;117;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;116;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;115;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;114;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;113;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;112;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;111;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;110;i_vz;i_b;3
0;16x16;exp_agent3-1;0;109;i_b;i_vz;0
0;16x16;exp_agent3-1;0;108;i_vz;i_b;3
0;16x16;exp_agent3-1;0;107;i_b;i_vz;3
0;16x16;exp_agent3-1;0;106;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;105;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;104;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;103;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;102;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;101;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;100;i_vz;i_s;0
0;16x16;exp_agent3-1;0;99;i_s;i_vz;0
0;16x16;exp_agent3-1;0;98;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;97;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;96;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;95;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;94;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;93;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;92;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;91;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;90;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;89;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;88;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;87;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;86;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;85;i_vz;i_b;2
0;16x16;exp_agent3-1;0;84;i_b;i_vz;3
0;16x16;exp_agent3-1;0;83;i_vz;i_b;2
0;16x16;exp_agent3-1;0;82;i_b;i_vz;2
0;16x16;exp_agent3-1;0;81;i_vz;i_bs;1
0;16x16;exp_agent3-1;0;80;i_bs;i_vz;1
0;16x16;exp_agent3-1;0;79;i_vz;i_b;0
0;16x16;exp_agent3-1;0;78;i_b;i_vz;1
0;16x16;exp_agent3-1;0;77;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;76;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;75;i_vz;i_s;2
0;16x16;exp_agent3-1;0;74;i_s;i_vz;2
0;16x16;exp_agent3-1;0;73;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;72;i_vz;i_vz;2
0;16x16;exp_agent3-1;0;71;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;70;i_vz;i_b;0
0;16x16;exp_agent3-1;0;69;i_b;i_vz;3
0;16x16;exp_agent3-1;0;68;i_vz;i_b;0
0;16x16;exp_agent3-1;0;67;i_b;i_s;3
0;16x16;exp_agent3-1;0;66;i_s;i_vz;2
0;16x16;exp_agent3-1;0;65;i_vz;i_s;3
0;16x16;exp_agent3-1;0;64;i_s;i_vz;2
0;16x16;exp_agent3-1;0;63;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;62;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;61;i_vz;i_s;0
0;16x16;exp_agent3-1;0;60;i_s;i_vz;0
0;16x16;exp_agent3-1;0;59;i_vz;i_bs;1
0;16x16;exp_agent3-1;0;58;i_bs;i_vz;1
0;16x16;exp_agent3-1;0;57;i_vz;i_s;2
0;16x16;exp_agent3-1;0;56;i_s;i_b;1
0;16x16;exp_agent3-1;0;55;i_b;i_vz;0
0;16x16;exp_agent3-1;0;54;i_vz;i_vz;3
0;16x16;exp_agent3-1;0;53;i_vz;i_bs;3
0;16x16;exp_agent3-1;0;52;i_bs;i_vz;3
0;16x16;exp_agent3-1;0;51;i_vz;i_s;2
0;16x16;exp_agent3-1;0;50;i_s;i_vz;3
0;16x16;exp_agent3-1;0;49;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;48;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;47;i_vz;i_vz;0
0;16x16;exp_agent3-1;0;46;i_vz;i_vz;1
0;16x16;exp_agent3-1;0;45;i_vz;i_b;2
0;16x16;exp_agent3-1;0;44;i_b;i_vz;2
0;16x16;exp_agent3-1;0;43;i_vz;i_s;2
0;16x16;exp_agent3-1;0;42;i_s;i_vz;3
0;16x16;exp_agent3-1;0;41;i_vz;i_vz;2
