"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;8x8;exp_agent2-2;1;28;i_vz;i_vz;3
0;8x8;exp_agent2-2;1;27;i_vz;i_vz;1
0;8x8;exp_agent2-2;1;26;i_vz;i_vz;2
0;8x8;exp_agent2-2;1;25;i_vz;i_vz;1
0;8x8;exp_agent2-2;1;24;i_vz;i_s;0
0;8x8;exp_agent2-2;1;23;i_s;i_vz;2
0;8x8;exp_agent2-2;1;22;i_vz;i_bs;1
0;8x8;exp_agent2-2;1;21;i_bs;i_vz;3
0;8x8;exp_agent2-2;1;20;i_vz;i_s;0
0;8x8;exp_agent2-2;1;19;i_s;i_vz;2
0;8x8;exp_agent2-2;1;18;i_vz;i_vz;2
0;8x8;exp_agent2-2;1;17;i_vz;i_cl;2
0;8x8;exp_agent2-2;1;16;i_cl;i_vz;1
0;8x8;exp_agent2-2;1;15;i_vz;i_cl;2
0;8x8;exp_agent2-2;1;14;i_cl;i_b;1
0;8x8;exp_agent2-2;1;13;i_b;i_vz;3
0;8x8;exp_agent2-2;1;12;i_vz;i_cl;2
0;8x8;exp_agent2-2;1;11;i_cl;i_cl;2
0;8x8;exp_agent2-2;1;10;i_cl;i_b;1
0;8x8;exp_agent2-2;1;9;i_b;i_vz;3
0;8x8;exp_agent2-2;1;8;i_vz;i_cl;2
0;8x8;exp_agent2-2;1;7;i_cl;i_cl;2
0;8x8;exp_agent2-2;1;6;i_cl;i_b;1
0;8x8;exp_agent2-2;1;5;i_b;i_vz;3
0;8x8;exp_agent2-2;1;4;i_vz;i_bs;0
0;8x8;exp_agent2-2;1;3;i_bs;i_vz;2
0;8x8;exp_agent2-2;1;2;i_vz;i_vz;3
0;8x8;exp_agent2-2;1;1;i_vz;i_cl;2
0;8x8;exp_agent2-2;2;65;i_ini;i_vz;3
0;8x8;exp_agent2-2;2;64;i_vz;i_vz;0
0;8x8;exp_agent2-2;2;63;i_vz;i_vz;0
0;8x8;exp_agent2-2;2;62;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;61;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;60;i_vz;i_cl;3
0;8x8;exp_agent2-2;2;59;i_cl;i_vz;1
0;8x8;exp_agent2-2;2;58;i_vz;i_bs;0
0;8x8;exp_agent2-2;2;57;i_bs;i_vz;2
0;8x8;exp_agent2-2;2;56;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;55;i_vz;i_vz;0
0;8x8;exp_agent2-2;2;54;i_vz;i_s;0
0;8x8;exp_agent2-2;2;53;i_s;i_vz;2
0;8x8;exp_agent2-2;2;52;i_vz;i_s;0
0;8x8;exp_agent2-2;2;51;i_s;i_vz;2
0;8x8;exp_agent2-2;2;50;i_vz;i_cl;3
0;8x8;exp_agent2-2;2;49;i_cl;i_vz;2
0;8x8;exp_agent2-2;2;48;i_vz;i_cl;3
0;8x8;exp_agent2-2;2;47;i_cl;i_vz;0
0;8x8;exp_agent2-2;2;46;i_vz;i_s;0
0;8x8;exp_agent2-2;2;45;i_s;i_vz;2
0;8x8;exp_agent2-2;2;44;i_vz;i_cl;3
0;8x8;exp_agent2-2;2;43;i_cl;i_cl;3
0;8x8;exp_agent2-2;2;42;i_cl;i_cl;3
0;8x8;exp_agent2-2;2;41;i_cl;i_vz;2
0;8x8;exp_agent2-2;2;40;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;39;i_vz;i_b;1
0;8x8;exp_agent2-2;2;38;i_b;i_vz;3
0;8x8;exp_agent2-2;2;37;i_vz;i_vz;2
0;8x8;exp_agent2-2;2;36;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;35;i_vz;i_vz;0
0;8x8;exp_agent2-2;2;34;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;33;i_vz;i_bs;0
0;8x8;exp_agent2-2;2;32;i_bs;i_vz;2
0;8x8;exp_agent2-2;2;31;i_vz;i_bs;0
0;8x8;exp_agent2-2;2;30;i_bs;i_vz;2
0;8x8;exp_agent2-2;2;29;i_vz;i_b;1
0;8x8;exp_agent2-2;2;28;i_b;i_vz;3
0;8x8;exp_agent2-2;2;27;i_vz;i_vz;2
0;8x8;exp_agent2-2;2;26;i_vz;i_ini;2
0;8x8;exp_agent2-2;2;25;i_ini;i_vz;3
0;8x8;exp_agent2-2;2;24;i_vz;i_vz;2
0;8x8;exp_agent2-2;2;23;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;22;i_vz;i_ini;0
0;8x8;exp_agent2-2;2;21;i_ini;i_vz;0
0;8x8;exp_agent2-2;2;20;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;19;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;18;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;17;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;16;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;15;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;14;i_vz;i_vz;2
0;8x8;exp_agent2-2;2;13;i_vz;i_vz;2
0;8x8;exp_agent2-2;2;12;i_vz;i_cl;2
0;8x8;exp_agent2-2;2;11;i_cl;i_vz;0
0;8x8;exp_agent2-2;2;10;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;9;i_vz;i_bs;1
0;8x8;exp_agent2-2;2;8;i_bs;i_vz;3
0;8x8;exp_agent2-2;2;7;i_vz;i_bs;1
0;8x8;exp_agent2-2;2;6;i_bs;i_vz;3
0;8x8;exp_agent2-2;2;5;i_vz;i_s;0
0;8x8;exp_agent2-2;2;4;i_s;i_vz;2
0;8x8;exp_agent2-2;2;3;i_vz;i_vz;3
0;8x8;exp_agent2-2;2;2;i_vz;i_vz;1
0;8x8;exp_agent2-2;2;1;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;65;i_ini;i_vz;3
0;8x8;exp_agent2-2;3;64;i_vz;i_cl;3
0;8x8;exp_agent2-2;3;63;i_cl;i_cl;3
0;8x8;exp_agent2-2;3;62;i_cl;i_vz;0
0;8x8;exp_agent2-2;3;61;i_vz;i_vz;0
0;8x8;exp_agent2-2;3;60;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;59;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;58;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;57;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;56;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;55;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;54;i_vz;i_vz;1
0;8x8;exp_agent2-2;3;53;i_vz;i_bs;0
0;8x8;exp_agent2-2;3;52;i_bs;i_vz;2
0;8x8;exp_agent2-2;3;51;i_vz;i_vz;2
0;8x8;exp_agent2-2;3;50;i_vz;i_ini;2
0;8x8;exp_agent2-2;3;49;i_ini;i_vz;0
0;8x8;exp_agent2-2;3;48;i_vz;i_ini;2
0;8x8;exp_agent2-2;3;47;i_ini;i_vz;0
0;8x8;exp_agent2-2;3;46;i_vz;i_vz;3
0;8x8;exp_agent2-2;3;45;i_vz;i_vz;2
