"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;8x8;exp_agent3-4;0;65;i_ini;i_vz;2
0;8x8;exp_agent3-4;0;64;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;63;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;62;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;61;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;60;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;59;i_vz;i_vz;0
0;8x8;exp_agent3-4;0;58;i_vz;i_vz;0
0;8x8;exp_agent3-4;0;57;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;56;i_vz;i_vz;0
0;8x8;exp_agent3-4;0;55;i_vz;i_b;1
0;8x8;exp_agent3-4;0;54;i_b;i_vz;2
0;8x8;exp_agent3-4;0;53;i_vz;i_b;0
0;8x8;exp_agent3-4;0;52;i_b;i_vz;2
0;8x8;exp_agent3-4;0;51;i_vz;i_vz;2
0;8x8;exp_agent3-4;0;50;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;49;i_vz;i_vz;2
0;8x8;exp_agent3-4;0;48;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;47;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;46;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;45;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;44;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;43;i_vz;i_vz;1
0;8x8;exp_agent3-4;0;42;i_vz;i_bs;0
0;8x8;exp_agent3-4;0;41;i_bs;i_vz;2
0;8x8;exp_agent3-4;0;40;i_vz;i_vz;3
0;8x8;exp_agent3-4;0;39;i_vz;i_vz;0
0;8x8;exp_agent3-4;0;38;i_vz;i_s;0
0;8x8;exp_agent3-4;0;37;i_s;i_vz;0
0;8x8;exp_agent3-4;0;36;i_vz;i_vz;0
0;8x8;exp_agent3-4;0;35;i_vz;i_bf;0
0;8x8;exp_agent3-4;0;34;i_bf;i_gl;0
0;8x8;exp_agent3-4;1;65;i_ini;i_vz;0
0;8x8;exp_agent3-4;1;64;i_vz;i_vz;3
0;8x8;exp_agent3-4;1;63;i_vz;i_vz;0
0;8x8;exp_agent3-4;1;62;i_vz;i_vz;0
0;8x8;exp_agent3-4;1;61;i_vz;i_bs;1
0;8x8;exp_agent3-4;1;60;i_bs;i_vz;3
0;8x8;exp_agent3-4;1;59;i_vz;i_s;0
0;8x8;exp_agent3-4;1;58;i_s;i_vz;0
0;8x8;exp_agent3-4;1;57;i_vz;i_bs;1
0;8x8;exp_agent3-4;1;56;i_bs;i_vz;3
0;8x8;exp_agent3-4;1;55;i_vz;i_bs;1
0;8x8;exp_agent3-4;1;54;i_bs;i_vz;3
