"env";"config";"exp";"energy";"current";"next_state";"next_move"
16x16;exp_sensor2;0;200;i_ini;i_vz;0
16x16;exp_sensor2;0;199;i_vz;i_vz;0
16x16;exp_sensor2;0;198;i_vz;i_vz;1
16x16;exp_sensor2;0;197;i_vz;i_vz;1
16x16;exp_sensor2;0;196;i_vz;i_b;0
16x16;exp_sensor2;0;195;i_b;i_vz;0
16x16;exp_sensor2;0;194;i_vz;i_b;1
16x16;exp_sensor2;0;193;i_b;i_vz;1
16x16;exp_sensor2;0;192;i_vz;i_vz;1
16x16;exp_sensor2;0;191;i_vz;i_vz;2
16x16;exp_sensor2;0;190;i_vz;i_vz;2
16x16;exp_sensor2;0;189;i_vz;i_vz;1
16x16;exp_sensor2;0;188;i_vz;i_vz;0
16x16;exp_sensor2;0;187;i_vz;i_vz;1
16x16;exp_sensor2;0;186;i_vz;i_vz;2
16x16;exp_sensor2;0;185;i_vz;i_vz;1
16x16;exp_sensor2;0;184;i_vz;i_b;1
16x16;exp_sensor2;0;183;i_b;i_vz;0
16x16;exp_sensor2;0;182;i_vz;i_vz;0
16x16;exp_sensor2;0;181;i_vz;i_vz;1
16x16;exp_sensor2;0;180;i_vz;i_vz;1
16x16;exp_sensor2;0;179;i_vz;i_vz;2
16x16;exp_sensor2;0;178;i_vz;i_vz;2
16x16;exp_sensor2;0;177;i_vz;i_vz;2
16x16;exp_sensor2;0;176;i_vz;i_vz;2
16x16;exp_sensor2;0;175;i_vz;i_vz;3
16x16;exp_sensor2;0;174;i_vz;i_b;3
16x16;exp_sensor2;0;173;i_b;i_vz;3
16x16;exp_sensor2;0;172;i_vz;i_b;0
16x16;exp_sensor2;0;171;i_b;i_vz;0
16x16;exp_sensor2;0;170;i_vz;i_vz;0
16x16;exp_sensor2;0;169;i_vz;i_vz;1
16x16;exp_sensor2;0;168;i_vz;i_vz;1
16x16;exp_sensor2;0;167;i_vz;i_vz;1
16x16;exp_sensor2;0;166;i_vz;i_vz;2
16x16;exp_sensor2;0;165;i_vz;i_vz;2
16x16;exp_sensor2;0;164;i_vz;i_b;3
16x16;exp_sensor2;0;163;i_b;i_vz;2
16x16;exp_sensor2;0;162;i_vz;i_b;3
16x16;exp_sensor2;0;161;i_b;i_vz;2
16x16;exp_sensor2;0;160;i_vz;i_vz;3
16x16;exp_sensor2;0;159;i_vz;i_vz;0
16x16;exp_sensor2;0;158;i_vz;i_s;3
16x16;exp_sensor2;0;157;i_s;i_vz;2
16x16;exp_sensor2;0;156;i_vz;i_s;3
16x16;exp_sensor2;0;155;i_s;i_vz;2
16x16;exp_sensor2;0;154;i_vz;i_vz;2
16x16;exp_sensor2;0;153;i_vz;i_b;1
16x16;exp_sensor2;0;152;i_b;i_vz;0
16x16;exp_sensor2;0;151;i_vz;i_vz;3
16x16;exp_sensor2;0;150;i_vz;i_vz;2
16x16;exp_sensor2;0;149;i_vz;i_vz;3
16x16;exp_sensor2;0;148;i_vz;i_bs;2
16x16;exp_sensor2;0;147;i_bs;i_b;1
16x16;exp_sensor2;0;146;i_b;i_b;2
16x16;exp_sensor2;0;145;i_b;i_b;1
16x16;exp_sensor2;0;144;i_b;i_vz;2
16x16;exp_sensor2;0;143;i_vz;i_vz;2
16x16;exp_sensor2;0;142;i_vz;i_f;1
16x16;exp_sensor2;0;141;i_f;i_gl;2
16x16;exp_sensor2;1;200;i_ini;i_vz;2
16x16;exp_sensor2;1;199;i_vz;i_vz;2
16x16;exp_sensor2;1;198;i_vz;i_vz;2
16x16;exp_sensor2;1;197;i_vz;i_vz;1
16x16;exp_sensor2;1;196;i_vz;i_vz;1
16x16;exp_sensor2;1;195;i_vz;i_vz;0
16x16;exp_sensor2;1;194;i_vz;i_vz;1
16x16;exp_sensor2;1;193;i_vz;i_vz;0
16x16;exp_sensor2;1;192;i_vz;i_vz;3
16x16;exp_sensor2;1;191;i_vz;i_vz;3
16x16;exp_sensor2;1;190;i_vz;i_vz;0
16x16;exp_sensor2;1;189;i_vz;i_vz;1
16x16;exp_sensor2;1;188;i_vz;i_vz;0
16x16;exp_sensor2;1;187;i_vz;i_vz;3
16x16;exp_sensor2;1;186;i_vz;i_vz;0
16x16;exp_sensor2;1;185;i_vz;i_vz;1
16x16;exp_sensor2;1;184;i_vz;i_b;0
16x16;exp_sensor2;1;183;i_b;i_vz;3
16x16;exp_sensor2;1;182;i_vz;i_vz;3
16x16;exp_sensor2;1;181;i_vz;i_vz;0
16x16;exp_sensor2;1;180;i_vz;i_vz;3
16x16;exp_sensor2;1;179;i_vz;i_s;3
16x16;exp_sensor2;1;178;i_s;i_vz;3
16x16;exp_sensor2;1;177;i_vz;i_s;2
16x16;exp_sensor2;1;176;i_s;i_vz;2
16x16;exp_sensor2;1;175;i_vz;i_s;1
16x16;exp_sensor2;1;174;i_s;i_vz;2
16x16;exp_sensor2;1;173;i_vz;i_vz;3
16x16;exp_sensor2;1;172;i_vz;i_vz;0
16x16;exp_sensor2;1;171;i_vz;i_vz;3
16x16;exp_sensor2;1;170;i_vz;i_vz;2
16x16;exp_sensor2;1;169;i_vz;i_vz;2
16x16;exp_sensor2;1;168;i_vz;i_vz;2
16x16;exp_sensor2;1;167;i_vz;i_b;1
16x16;exp_sensor2;1;166;i_b;i_vz;0
16x16;exp_sensor2;1;165;i_vz;i_vz;0
16x16;exp_sensor2;1;164;i_vz;i_vz;0
16x16;exp_sensor2;1;163;i_vz;i_s;1
16x16;exp_sensor2;1;162;i_s;i_vz;1
16x16;exp_sensor2;1;161;i_vz;i_vz;2
16x16;exp_sensor2;1;160;i_vz;i_vz;3
16x16;exp_sensor2;1;159;i_vz;i_vz;3
