"env";"config";"exp";"energy";"current";"next_state";"next_move"
10x10;exp_sensor3;0;100;i_ini;i_vz;1
10x10;exp_sensor3;0;99;i_vz;i_vz;1
10x10;exp_sensor3;0;98;i_vz;i_b;0
10x10;exp_sensor3;0;97;i_b;i_vz;3
10x10;exp_sensor3;0;96;i_vz;i_b;0
10x10;exp_sensor3;0;95;i_b;i_vz;3
10x10;exp_sensor3;0;94;i_vz;i_vz;2
10x10;exp_sensor3;0;93;i_vz;i_vz;1
10x10;exp_sensor3;0;92;i_vz;i_b;1
10x10;exp_sensor3;0;91;i_b;i_vz;1
10x10;exp_sensor3;0;90;i_vz;i_b;0
10x10;exp_sensor3;0;89;i_b;i_vz;1
10x10;exp_sensor3;0;88;i_vz;i_vz;1
10x10;exp_sensor3;0;87;i_vz;i_b;1
10x10;exp_sensor3;0;86;i_b;i_vz;1
10x10;exp_sensor3;0;85;i_vz;i_b;2
10x10;exp_sensor3;0;84;i_b;i_vz;2
10x10;exp_sensor3;0;83;i_vz;i_b;3
10x10;exp_sensor3;0;82;i_b;i_vz;2
10x10;exp_sensor3;0;81;i_vz;i_b;3
10x10;exp_sensor3;0;80;i_b;i_vz;2
10x10;exp_sensor3;0;79;i_vz;i_s;2
10x10;exp_sensor3;0;78;i_s;i_f;2
10x10;exp_sensor3;0;77;i_f;i_gl;2
10x10;exp_sensor3;1;100;i_ini;i_vz;3
10x10;exp_sensor3;1;99;i_vz;i_vz;2
10x10;exp_sensor3;1;98;i_vz;i_vz;2
10x10;exp_sensor3;1;97;i_vz;i_vz;1
10x10;exp_sensor3;1;96;i_vz;i_vz;1
10x10;exp_sensor3;1;95;i_vz;i_vz;2
10x10;exp_sensor3;1;94;i_vz;i_vz;1
10x10;exp_sensor3;1;93;i_vz;i_vz;2
10x10;exp_sensor3;1;92;i_vz;i_b;1
10x10;exp_sensor3;1;91;i_b;i_vz;1
10x10;exp_sensor3;1;90;i_vz;i_bf;2
10x10;exp_sensor3;1;89;i_bf;i_gl;1
10x10;exp_sensor3;2;100;i_ini;i_vz;1
10x10;exp_sensor3;2;99;i_vz;i_vz;0
10x10;exp_sensor3;2;98;i_vz;i_b;1
10x10;exp_sensor3;2;97;i_b;i_vz;1
10x10;exp_sensor3;2;96;i_vz;i_b;0
10x10;exp_sensor3;2;95;i_b;i_vz;1
10x10;exp_sensor3;2;94;i_vz;i_vz;1
10x10;exp_sensor3;2;93;i_vz;i_b;1
10x10;exp_sensor3;2;92;i_b;i_vz;1
10x10;exp_sensor3;2;91;i_vz;i_b;2
10x10;exp_sensor3;2;90;i_b;i_vz;2
10x10;exp_sensor3;2;89;i_vz;i_vz;2
