"env";"config";"exp";"energy";"current";"next_state";"next_move"
10x10;exp_sensor2;0;200;i_ini;i_vz;1
10x10;exp_sensor2;0;199;i_vz;i_vz;1
10x10;exp_sensor2;0;198;i_vz;i_vz;1
10x10;exp_sensor2;0;197;i_vz;i_b;2
10x10;exp_sensor2;0;196;i_b;i_vz;3
10x10;exp_sensor2;0;195;i_vz;i_vz;0
10x10;exp_sensor2;0;194;i_vz;i_vz;1
10x10;exp_sensor2;0;193;i_vz;i_b;2
10x10;exp_sensor2;0;192;i_b;i_vz;2
10x10;exp_sensor2;0;191;i_vz;i_b;1
10x10;exp_sensor2;0;190;i_b;i_vz;1
10x10;exp_sensor2;0;189;i_vz;i_s;2
10x10;exp_sensor2;0;188;i_s;i_f;2
10x10;exp_sensor2;0;187;i_f;i_gl;2
10x10;exp_sensor2;1;200;i_ini;i_vz;0
10x10;exp_sensor2;1;199;i_vz;i_vz;1
10x10;exp_sensor2;1;198;i_vz;i_b;1
10x10;exp_sensor2;1;197;i_b;i_vz;2
10x10;exp_sensor2;1;196;i_vz;i_vz;1
10x10;exp_sensor2;1;195;i_vz;i_b;2
10x10;exp_sensor2;1;194;i_b;i_vz;3
10x10;exp_sensor2;1;193;i_vz;i_vz;2
10x10;exp_sensor2;1;192;i_vz;i_vz;3
10x10;exp_sensor2;1;191;i_vz;i_vz;0
10x10;exp_sensor2;1;190;i_vz;i_vz;0
10x10;exp_sensor2;1;189;i_vz;i_vz;0
10x10;exp_sensor2;1;188;i_vz;i_b;1
10x10;exp_sensor2;1;187;i_b;i_vz;1
10x10;exp_sensor2;1;186;i_vz;i_vz;2
10x10;exp_sensor2;1;185;i_vz;i_vz;3
10x10;exp_sensor2;1;184;i_vz;i_vz;2
10x10;exp_sensor2;1;183;i_vz;i_vz;3
10x10;exp_sensor2;1;182;i_vz;i_vz;3
10x10;exp_sensor2;1;181;i_vz;i_vz;3
10x10;exp_sensor2;1;180;i_vz;i_vz;3
10x10;exp_sensor2;1;179;i_vz;i_vz;2
10x10;exp_sensor2;1;178;i_vz;i_vz;1
10x10;exp_sensor2;1;177;i_vz;i_vz;2
10x10;exp_sensor2;1;176;i_vz;i_vz;2
10x10;exp_sensor2;1;175;i_vz;i_b;2
10x10;exp_sensor2;1;174;i_b;i_vz;1
10x10;exp_sensor2;1;173;i_vz;i_vz;0
10x10;exp_sensor2;1;172;i_vz;i_vz;1
10x10;exp_sensor2;1;171;i_vz;i_s;2
10x10;exp_sensor2;1;170;i_s;i_b;1
10x10;exp_sensor2;1;169;i_b;i_vz;0
