"env";"config";"exp";"energy";"current";"next_state";"next_move"
10x10;exp_sensor4;0;200;i_ini;i_vz;0
10x10;exp_sensor4;0;199;i_vz;i_vz;0
10x10;exp_sensor4;0;198;i_vz;i_b;1
10x10;exp_sensor4;0;197;i_b;i_vz;2
10x10;exp_sensor4;0;196;i_vz;i_b;1
10x10;exp_sensor4;0;195;i_b;i_vz;2
10x10;exp_sensor4;0;194;i_vz;i_vz;3
10x10;exp_sensor4;0;193;i_vz;i_vz;0
10x10;exp_sensor4;0;192;i_vz;i_b;1
10x10;exp_sensor4;0;191;i_b;i_vz;2
10x10;exp_sensor4;0;190;i_vz;i_vz;3
10x10;exp_sensor4;0;189;i_vz;i_ini;3
10x10;exp_sensor4;0;188;i_ini;i_vz;0
10x10;exp_sensor4;0;187;i_vz;i_vz;0
10x10;exp_sensor4;0;186;i_vz;i_vz;3
10x10;exp_sensor4;0;185;i_vz;i_s;2
10x10;exp_sensor4;0;184;i_s;i_vz;1
10x10;exp_sensor4;0;183;i_vz;i_vz;1
10x10;exp_sensor4;0;182;i_vz;i_b;1
10x10;exp_sensor4;0;181;i_b;i_vz;2
10x10;exp_sensor4;0;180;i_vz;i_vz;2
10x10;exp_sensor4;0;179;i_vz;i_vz;3
10x10;exp_sensor4;0;178;i_vz;i_vz;2
10x10;exp_sensor4;0;177;i_vz;i_vz;2
10x10;exp_sensor4;0;176;i_vz;i_vz;3
10x10;exp_sensor4;0;175;i_vz;i_vz;3
10x10;exp_sensor4;0;174;i_vz;i_vz;0
10x10;exp_sensor4;0;173;i_vz;i_vz;1
10x10;exp_sensor4;0;172;i_vz;i_vz;0
10x10;exp_sensor4;0;171;i_vz;i_vz;1
10x10;exp_sensor4;0;170;i_vz;i_vz;0
10x10;exp_sensor4;0;169;i_vz;i_vz;1
10x10;exp_sensor4;0;168;i_vz;i_b;0
10x10;exp_sensor4;0;167;i_b;i_vz;3
10x10;exp_sensor4;0;166;i_vz;i_vz;3
10x10;exp_sensor4;0;165;i_vz;i_ini;2
10x10;exp_sensor4;0;164;i_ini;i_vz;2
10x10;exp_sensor4;0;163;i_vz;i_vz;3
10x10;exp_sensor4;0;162;i_vz;i_vz;2
10x10;exp_sensor4;0;161;i_vz;i_vz;3
10x10;exp_sensor4;0;160;i_vz;i_vz;2
10x10;exp_sensor4;0;159;i_vz;i_vz;1
10x10;exp_sensor4;0;158;i_vz;i_vz;2
10x10;exp_sensor4;0;157;i_vz;i_b;2
10x10;exp_sensor4;0;156;i_b;i_vz;1
10x10;exp_sensor4;0;155;i_vz;i_s;1
10x10;exp_sensor4;0;154;i_s;i_b;1
10x10;exp_sensor4;0;153;i_b;i_vz;0
10x10;exp_sensor4;0;152;i_vz;i_b;1
10x10;exp_sensor4;0;151;i_b;i_vz;1
10x10;exp_sensor4;0;150;i_vz;i_f;1
10x10;exp_sensor4;0;149;i_f;i_gl;2
10x10;exp_sensor4;1;200;i_ini;i_vz;2
10x10;exp_sensor4;1;199;i_vz;i_vz;1
10x10;exp_sensor4;1;198;i_vz;i_vz;2
10x10;exp_sensor4;1;197;i_vz;i_vz;2
10x10;exp_sensor4;1;196;i_vz;i_vz;2
10x10;exp_sensor4;1;195;i_vz;i_vz;1
10x10;exp_sensor4;1;194;i_vz;i_b;1
10x10;exp_sensor4;1;193;i_b;i_vz;1
10x10;exp_sensor4;1;192;i_vz;i_f;1
10x10;exp_sensor4;1;191;i_f;i_gl;2
10x10;exp_sensor4;2;200;i_ini;i_vz;1
10x10;exp_sensor4;2;199;i_vz;i_vz;1
10x10;exp_sensor4;2;198;i_vz;i_vz;2
10x10;exp_sensor4;2;197;i_vz;i_vz;2
10x10;exp_sensor4;2;196;i_vz;i_vz;3
10x10;exp_sensor4;2;195;i_vz;i_vz;0
10x10;exp_sensor4;2;194;i_vz;i_vz;3
10x10;exp_sensor4;2;193;i_vz;i_vz;3
10x10;exp_sensor4;2;192;i_vz;i_vz;3
10x10;exp_sensor4;2;191;i_vz;i_s;0
10x10;exp_sensor4;2;190;i_s;i_vz;1
10x10;exp_sensor4;2;189;i_vz;i_ini;1
10x10;exp_sensor4;2;188;i_ini;i_vz;0
10x10;exp_sensor4;2;187;i_vz;i_vz;1
10x10;exp_sensor4;2;186;i_vz;i_b;1
10x10;exp_sensor4;2;185;i_b;i_vz;2
10x10;exp_sensor4;2;184;i_vz;i_vz;3
10x10;exp_sensor4;2;183;i_vz;i_vz;2
10x10;exp_sensor4;2;182;i_vz;i_vz;3
10x10;exp_sensor4;2;181;i_vz;i_ini;0
10x10;exp_sensor4;2;180;i_ini;i_vz;1
10x10;exp_sensor4;2;179;i_vz;i_vz;1
10x10;exp_sensor4;2;178;i_vz;i_vz;2
10x10;exp_sensor4;2;177;i_vz;i_vz;3
10x10;exp_sensor4;2;176;i_vz;i_vz;3
10x10;exp_sensor4;2;175;i_vz;i_vz;2
10x10;exp_sensor4;2;174;i_vz;i_vz;1
10x10;exp_sensor4;2;173;i_vz;i_vz;0
10x10;exp_sensor4;2;172;i_vz;i_vz;0
10x10;exp_sensor4;2;171;i_vz;i_vz;1
10x10;exp_sensor4;2;170;i_vz;i_b;0
10x10;exp_sensor4;2;169;i_b;i_vz;3
10x10;exp_sensor4;2;168;i_vz;i_vz;3
10x10;exp_sensor4;2;167;i_vz;i_vz;0
10x10;exp_sensor4;2;166;i_vz;i_b;1
10x10;exp_sensor4;2;165;i_b;i_vz;2
10x10;exp_sensor4;2;164;i_vz;i_vz;2
10x10;exp_sensor4;2;163;i_vz;i_vz;2
10x10;exp_sensor4;2;162;i_vz;i_vz;3
10x10;exp_sensor4;2;161;i_vz;i_vz;2
10x10;exp_sensor4;2;160;i_vz;i_vz;2
10x10;exp_sensor4;2;159;i_vz;i_vz;1
10x10;exp_sensor4;2;158;i_vz;i_vz;1
10x10;exp_sensor4;2;157;i_vz;i_vz;2
10x10;exp_sensor4;2;156;i_vz;i_b;1
10x10;exp_sensor4;2;155;i_b;i_vz;1
10x10;exp_sensor4;2;154;i_vz;i_bf;2
10x10;exp_sensor4;2;153;i_bf;i_gl;1
10x10;exp_sensor4;3;200;i_ini;i_vz;0
10x10;exp_sensor4;3;199;i_vz;i_vz;0
10x10;exp_sensor4;3;198;i_vz;i_vz;3
10x10;exp_sensor4;3;197;i_vz;i_s;2
10x10;exp_sensor4;3;196;i_s;i_vz;1
10x10;exp_sensor4;3;195;i_vz;i_ini;2
10x10;exp_sensor4;3;194;i_ini;i_vz;1
10x10;exp_sensor4;3;193;i_vz;i_vz;1
10x10;exp_sensor4;3;192;i_vz;i_vz;2
10x10;exp_sensor4;3;191;i_vz;i_vz;3
10x10;exp_sensor4;3;190;i_vz;i_vz;3
10x10;exp_sensor4;3;189;i_vz;i_vz;2
10x10;exp_sensor4;3;188;i_vz;i_vz;1
10x10;exp_sensor4;3;187;i_vz;i_vz;0
10x10;exp_sensor4;3;186;i_vz;i_vz;3
10x10;exp_sensor4;3;185;i_vz;i_vz;3
10x10;exp_sensor4;3;184;i_vz;i_vz;0
10x10;exp_sensor4;3;183;i_vz;i_ini;1
10x10;exp_sensor4;3;182;i_ini;i_vz;2
10x10;exp_sensor4;3;181;i_vz;i_vz;1
10x10;exp_sensor4;3;180;i_vz;i_vz;2
10x10;exp_sensor4;3;179;i_vz;i_vz;3
10x10;exp_sensor4;3;178;i_vz;i_vz;2
10x10;exp_sensor4;3;177;i_vz;i_vz;3
10x10;exp_sensor4;3;176;i_vz;i_vz;0
10x10;exp_sensor4;3;175;i_vz;i_vz;3
10x10;exp_sensor4;3;174;i_vz;i_vz;0
10x10;exp_sensor4;3;173;i_vz;i_vz;1
10x10;exp_sensor4;3;172;i_vz;i_vz;1
10x10;exp_sensor4;3;171;i_vz;i_ini;0
10x10;exp_sensor4;3;170;i_ini;i_vz;0
10x10;exp_sensor4;3;169;i_vz;i_s;3
10x10;exp_sensor4;3;168;i_s;i_vz;2
10x10;exp_sensor4;3;167;i_vz;i_ini;1
10x10;exp_sensor4;3;166;i_ini;i_vz;1
10x10;exp_sensor4;3;165;i_vz;i_vz;2
10x10;exp_sensor4;3;164;i_vz;i_vz;2
10x10;exp_sensor4;3;163;i_vz;i_vz;3
10x10;exp_sensor4;3;162;i_vz;i_vz;3
10x10;exp_sensor4;3;161;i_vz;i_vz;0
10x10;exp_sensor4;3;160;i_vz;i_vz;0
10x10;exp_sensor4;3;159;i_vz;i_s;3
10x10;exp_sensor4;3;158;i_s;i_vz;2
10x10;exp_sensor4;3;157;i_vz;i_vz;2
10x10;exp_sensor4;3;156;i_vz;i_vz;1
10x10;exp_sensor4;3;155;i_vz;i_vz;0
10x10;exp_sensor4;3;154;i_vz;i_vz;0
10x10;exp_sensor4;3;153;i_vz;i_s;3
10x10;exp_sensor4;3;152;i_s;i_vz;2
10x10;exp_sensor4;3;151;i_vz;i_vz;1
10x10;exp_sensor4;3;150;i_vz;i_vz;1
10x10;exp_sensor4;3;149;i_vz;i_vz;1
